id;commit_hash;file;heuristic;refactoring_type;is_floss;project
172;6f83c0839dd0343f229406d4222d8c5bea768c47;core/src/main/java/com/google/errorprone/ErrorProneScanner.java;ordering conflict;none;not_floss;error-prone
173;6f83c0839dd0343f229406d4222d8c5bea768c47;core/src/main/java/com/google/errorprone/ErrorProneScanner.java;true positive;none;not_floss;error-prone
174;a55753d55f1c7f517bb977441785ff84cb4b9a04;core/src/test/java/com/google/errorprone/bugpatterns/SelfAssignmentTest.java;true positive;none;not_floss;error-prone
175;a55753d55f1c7f517bb977441785ff84cb4b9a04;core/src/test/java/com/google/errorprone/bugpatterns/ArrayToStringTest.java;true positive;none;not_floss;error-prone
176;960ae38ca01fc971981fafe35813c4e7091b81d0; core/src/main/java/com/google/errorprone/matchers/Matchers.java;ordering conflict;none;not_floss;error-prone
177;ce61416fbd8773003d86bd5f56b3e42569d9e068;core/src/test/resources/com/google/errorprone/bugpatterns/ArrayToStringPositiveCases.java;true positive;none;not_floss;error-prone
178;f10f48c87d828881dda9912f050bccf8bb36776c;core/src/test/resources/com/google/errorprone/bugpatterns/ArrayToStringPositiveCases.java;unhandled refactoring conflict;rename class;not_floss;error-prone
179;f10f48c87d828881dda9912f050bccf8bb36776c;core/src/test/resources/com/google/errorprone/bugpatterns/ArrayToStringNegativeCases.java;unhandled refactoring conflict;rename class;not_floss;error-prone
180;f10f48c87d828881dda9912f050bccf8bb36776c;core/src/main/java/com/google/errorprone/bugpatterns/ArrayToString.java;unhandled refactoring conflict;rename class;not_floss;error-prone
181;f10f48c87d828881dda9912f050bccf8bb36776c;core/src/main/java/com/google/errorprone/ErrorProneScanner.java;ordering conflict;none;not_floss;error-prone
182;d51253011690def06db835d5ad605ca134c94d84;core/src/test/resources/com/google/errorprone/bugpatterns/ArrayToStringPositiveCases.java;unhandled refactoring conflict;rename class;not_floss;error-prone
183;d51253011690def06db835d5ad605ca134c94d84;core/src/test/resources/com/google/errorprone/bugpatterns/ArrayToStringNegativeCases.java;unhandled refactoring conflict;rename class;not_floss;error-prone
184;d51253011690def06db835d5ad605ca134c94d84;core/src/main/java/com/google/errorprone/ErrorProneScanner.java;ordering conflict;none;not_floss;error-prone
185;d017a5411de869929dd03efc6c952aa708a9bd2a;core/src/main/java/com/google/errorprone/matchers/IsSubtypeOf.java;unhandled refactoring conflict;more than one type;floss;error-prone
186;d017a5411de869929dd03efc6c952aa708a9bd2a;core/src/main/java/com/google/errorprone/matchers/Matchers.java;unhandled refactoring conflict;more than one type;floss;error-prone
187;f25c38b51e0f35ea1637832e1ea6680c343203e2;core/src/main/java/com/google/errorprone/bugpatterns/covariant_equals/CovariantEquals.java;unhandled refactoring conflict;change method declaration;floss;error-prone
188;66a86d1652c383ea3921d03f49f444f1d1000765;core/src/main/java/com/google/errorprone/bugpatterns/collectionIncompatibleType/CollectionIncompatibleType.java;ordering conflict;none;not_floss;error-prone
189;66a86d1652c383ea3921d03f49f444f1d1000765;core/src/main/java/com/google/errorprone/bugpatterns/collectionIncompatibleType/CollectionIncompatibleType.java;formatting conflict;none;not_floss;error-prone
190;66a86d1652c383ea3921d03f49f444f1d1000765;core/src/main/java/com/google/errorprone/bugpatterns/covariant_equals/CovariantEquals.java;ordering conflict;none;not_floss;error-prone
191;66a86d1652c383ea3921d03f49f444f1d1000765;core/src/main/java/com/google/errorprone/bugpatterns/covariant_equals/CovariantEquals.java;true positive;change method declaration;floss;error-prone
192;66a86d1652c383ea3921d03f49f444f1d1000765;core/src/main/java/com/google/errorprone/bugpatterns/empty_if_statement/EmptyIfStatement.java;true positive;change method declaration;floss;error-prone
193;66a86d1652c383ea3921d03f49f444f1d1000765;core/src/main/java/com/google/errorprone/bugpatterns/empty_if_statement/EmptyIfStatement.java;ordering conflict;none;not_floss;error-prone
194;26df9d1461e4d7cdab79457f402bcd8cff75486c; core/src/main/java/com/google/errorprone/ErrorProneScanner.java;ordering conflict;none;not_floss;error-prone
195;26df9d1461e4d7cdab79457f402bcd8cff75486c;core/src/main/java/com/google/errorprone/refactors/emptyifstatement/EmptyIfStatement.java;ordering conflict;none;not_floss;error-prone
196;26df9d1461e4d7cdab79457f402bcd8cff75486c;core/src/main/java/com/google/errorprone/refactors/fallthroughsuppression/FallThroughSuppression.java;ordering conflict;none;not_floss;error-prone
197;26df9d1461e4d7cdab79457f402bcd8cff75486c;core/src/main/java/com/google/errorprone/refactors/preconditionschecknotnullprimitive1starg/PreconditionsCheckNotNullPrimitive1stArg.java;ordering conflict;none;not_floss;error-prone
198;e55275fc6df6b1b6b6e56a3c905da8dbea05d4df;core/src/main/java/com/google/errorprone/Scanner.java;unhandled refactoring conflict;change method declaration;floss;error-prone
199;ab7c961572adab958edf4c5cf1f5371b72117300;src/main/java/org/junit/internal/ArrayComparisonFailure.java;formatting conflict;none;not_floss;junit4
200;ab7c961572adab958edf4c5cf1f5371b72117300;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
201;3af61501750a27c8351463e7bb83ab3a9b5e4495;src/main/java/org/junit/runner/Description.java;formatting conflict;none;not_floss;junit4
202;3af61501750a27c8351463e7bb83ab3a9b5e4495;src/main/java/org/junit/runner/Description.java;true positive;change method declaration;not_floss;junit4
203;3af61501750a27c8351463e7bb83ab3a9b5e4495;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;unhandled refactoring conflict;rename field;not_floss;junit4
204;3af61501750a27c8351463e7bb83ab3a9b5e4495;src/main/java/org/junit/runners/ParentRunner.java;true positive;rename field;floss;junit4
205;baf1ea01ec9c1ca2ba3091c493f0aedeab725560;src/test/java/org/junit/tests/AllTests.java;formatting conflict;none;not_floss;junit4
206;f4682ce2558cdca60d12fbef39e9ca0370eba592;src/test/java/org/junit/tests/running/classes/TestClassTest.java;ordering conflict;none;not_floss;junit4
207;f4682ce2558cdca60d12fbef39e9ca0370eba592;src/test/java/org/junit/tests/running/classes/TestClassTest.java;formatting conflict;none;not_floss;junit4
208;f4682ce2558cdca60d12fbef39e9ca0370eba592;src/test/java/org/junit/tests/running/classes/TestClassTest.java;formatting conflict;none;not_floss;junit4
209;f4682ce2558cdca60d12fbef39e9ca0370eba592;src/test/java/org/junit/tests/running/classes/TestClassTest.java;formatting conflict;none;not_floss;junit4
210;f4682ce2558cdca60d12fbef39e9ca0370eba592;src/test/java/org/junit/tests/running/classes/ParentRunnerTest.java;ordering conflict;none;not_floss;junit4
211;f4682ce2558cdca60d12fbef39e9ca0370eba592;src/test/java/org/junit/tests/running/classes/ParentRunnerTest.java;ordering conflict;none;not_floss;junit4
212;f4682ce2558cdca60d12fbef39e9ca0370eba592;src/test/java/org/junit/tests/running/classes/ParentRunnerTest.java;formatting conflict;none;not_floss;junit4
213;3f2d6f8f974560f970bc0f021c13224122d9ab2d;src/test/java/org/junit/tests/junit3compatibility/JUnit38ClassRunnerTest.java;formatting conflict;none;not_floss;junit4
214;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/test/java/org/junit/tests/experimental/theories/internal/AllMembersSupplierTest.java;true positive;rename class;not_floss;junit4
215;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/test/java/org/junit/tests/experimental/theories/internal/AllMembersSupplier.java;true positive;none;not_floss;junit4
216;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/test/java/org/junit/tests/experimental/theories/AssumingInTheoriesTest.java;formatting conflict;none;not_floss;junit4
217;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/main/java/org/junit/experimental/theories/internal/AllMembersSupplier.java;true positive;none;not_floss;junit4
218;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/main/java/org/junit/experimental/theories/DataPoint.java;formatting conflict;none;not_floss;junit4
219;5edfb4447b609c178d63a3d991172861076d143b;src/test/java/org/junit/tests/AllTests.java;ordering conflict;none;not_floss;junit4
220;5887ca08ddf687e35c2974fd08b7bc63fcc1abaf;src/main/java/org/junit/runner/notification/RunListener.java;ordering conflict;none;not_floss;junit4
221;15bef4ec10639406e419ed8732a7f82b9f8b0d13; src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
222;15bef4ec10639406e419ed8732a7f82b9f8b0d13; src/main/java/junit/runner/Version.java;formatting conflict;none;not_floss;junit4
223;c861b8a24a0663b9f2496214d1a58048d80284a8;src/main/java/junit/runner/Version.java;formatting conflict;none;not_floss;junit4
224;bb13feee21bc4a77513d50d6855c4396db9f0609;src/test/java/org/junit/tests/running/classes/EnclosedTest.java;formatting conflict;none;not_floss;junit4
225;bb13feee21bc4a77513d50d6855c4396db9f0609;src/main/java/org/junit/experimental/runners/Enclosed.java;formatting conflict;none;not_floss;junit4
226;6bc83a0d3a67e36adc2733a125bf928c49f702f9;src/test/java/org/junit/tests/experimental/rules/TestWatcherTest.java;formatting conflict;none;not_floss;junit4
227;6bc83a0d3a67e36adc2733a125bf928c49f702f9;src/main/java/org/junit/rules/TestWatcher.java;formatting conflict;none;not_floss;junit4
228;6bc83a0d3a67e36adc2733a125bf928c49f702f9;src/main/java/org/junit/rules/TestWatcherTest.java;formatting conflict;none;not_floss;junit4
229;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;formatting conflict;none;not_floss;junit4
230;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/rules/TestWatchman.java;ordering conflict;none;not_floss;junit4
231;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/rules/MethodRule.java;formatting conflict;none;not_floss;junit4
232;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/rules/MethodRule.java;formatting conflict;none;not_floss;junit4
233;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/Rule.java;formatting conflict;none;not_floss;junit4
234;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/ClassRule.java;formatting conflict;none;not_floss;junit4
235;6caeeb1e1579cae1cd9ede58f38186e07da7f295;src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java;ordering conflict;none;not_floss;junit4
236;ee037247a9a03d8ac2e584d52a544b9733f2c016; src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionTest.java;ordering conflict;none;not_floss;junit4
237;ee037247a9a03d8ac2e584d52a544b9733f2c016; src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionTest.java;ordering conflict;none;not_floss;junit4
238;ee037247a9a03d8ac2e584d52a544b9733f2c016; src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionTest.java;ordering conflict;none;not_floss;junit4
239;ee037247a9a03d8ac2e584d52a544b9733f2c016;src/main/java/org/junit/rules/ExpectedException.java;true positive;none;not_floss;junit4
240;ee037247a9a03d8ac2e584d52a544b9733f2c016;src/main/java/org/junit/matchers/JUnitMatchers.java;ordering conflict;none;not_floss;junit4
241;ee037247a9a03d8ac2e584d52a544b9733f2c016;src/main/java/org/junit/Assert.java;true positive;none;not_floss;junit4
242;2238ad20fefadf546a71725f46a6dc463c9d58ad;src/main/java/org/junit/Assert.java;ordering conflict;none;not_floss;junit4
243;17f7dfc72624253461022acff1d3aa6b9c4056cf;src/test/java/org/junit/tests/AllTests.java;true positive;none;not_floss;junit4
244;17f7dfc72624253461022acff1d3aa6b9c4056cf;src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java;true positive;none;not_floss;junit4
245;533e366307f7a402f19ff5aced3b0019c47205f6;src/main/java/org/junit/internal/MethodSorter.java;unhandled refactoring conflict;extract method;floss;junit4
246;39d30b21b3a632f158274c6937c13499cd0758f3;src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java ;true positive;none;not_floss;junit4
247;39d30b21b3a632f158274c6937c13499cd0758f3;src/main/java/org/junit/rules/ExpectedException.java;ordering conflict;none;not_floss;junit4
248;e01ccf14711bfcb6b0c2fb5ec4bf541e8e78b721;src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java;true positive;none;not_floss;junit4
249;e01ccf14711bfcb6b0c2fb5ec4bf541e8e78b721;src/main/java/org/junit/rules/ExpectedException.java;ordering conflict;none;not_floss;junit4
250;4c8d3ff5ea9d1556bf05af6262ee58f65984e22f;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
251;e76c5f0fe7e1e2034765fd80cd7556b6bfc82345;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
252;e55796904be214741701070b723acd895b25e995;src/main/java/org/junit/rules/TemporaryFolder.java;true positive;change method declaration;floss;junit4
253;e55796904be214741701070b723acd895b25e995;src/main/java/org/junit/runners/Parameterized.java;formatting conflict;none;not_floss;junit4
254;c396cff8a7216e718c0a203a5829b25538964dd5;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
255;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/runners/ParentRunner.java;true positive;none;not_floss;junit4
256;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;ordering conflict;none;not_floss;junit4
257;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;true positive;change method declaration;floss;junit4
258;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/rules/TestWatcher.java;true positive;rename class;not_floss;junit4
259;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/rules/TestRule.java;true positive;change method declaration;not_floss;junit4
260;56743a446c8fe01319c6588c1709bcf1a090ccde;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
261;b5fb9c92dfb1380b8a8b0b53aea3e7f7627ee03c;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;true positive;none;not_floss;junit4
262;b5fb9c92dfb1380b8a8b0b53aea3e7f7627ee03c;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
263;02fc1f509a670de3632417bbf33168989bfcf872;src/test/java/org/junit/tests/junit3compatibility/SuiteMethodTest.java;formatting conflict;none;not_floss;junit4
264;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runners/ParentRunner.java;formatting conflict;none;not_floss;junit4
265;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runner/manipulation/Filter.java;formatting conflict;none;not_floss;junit4
266;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runner/Runner.java;formatting conflict;none;not_floss;junit4
267;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runner/Plan.java;formatting conflict;none;not_floss;junit4
268;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/experimental/max/MaxCore.java;true positive;change method declaration;floss;junit4
269;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/experimental/max/MaxCore.java;true positive;change method declaration;floss;junit4
270;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/experimental/categories/Categories.java;unhandled refactoring conflict;more than one type;floss;junit4
271;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/experimental/categories/Categories.java;formatting conflict;none;not_floss;junit4
272;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;more than one type;floss;junit4
273;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;none;not_floss;junit4
274;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;change method declaration;floss;junit4
275;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/running/classes/TestClassTest.java;ordering conflict;none;not_floss;junit4
276;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/TimeoutRuleTest.java;ordering conflict;none;not_floss;junit4
277;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/TempFolderRuleTest.java;ordering conflict;none;not_floss;junit4
278;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/RulesTest.java;ordering conflict;none;not_floss;junit4
279;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/ExternalResourceRuleTest.java;ordering conflict;none;not_floss;junit4
280;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java;ordering conflict;none;not_floss;junit4
281;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/AllTests.java;ordering conflict;none;not_floss;junit4
282;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/runners/model/FrameworkField.java;ordering conflict;none;not_floss;junit4
283;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;ordering conflict;none;not_floss;junit4
284;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;unhandled refactoring conflict;change method declaration;not_floss;junit4
285;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/experimental/max/MaxHistory.java;true positive;none;not_floss;junit4
286;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/matchers/JUnitMatchers.java;ordering conflict;none;not_floss;junit4
287;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/matchers/JUnitMatchers.java;true positive;none;not_floss;junit4
288;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/matchers/JUnitMatchers.java;formatting conflict;none;not_floss;junit4
289;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/matchers/JUnitMatchers.java;formatting conflict;none;not_floss;junit4
290;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/Assert.java;true positive;none;not_floss;junit4
291;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
292;7ca2c7d2e052b99526415113b8d5dcc513e7de07;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
293;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;true positive;none;not_floss;junit4
294;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;true positive;none;not_floss;junit4
295;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;true positive;none;not_floss;junit4
296;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;formatting conflict;none;not_floss;junit4
297;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/runners/ParentRunner.java;true positive;extract class;not_floss;junit4
298;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/runners/ParentRunner.java;true positive;none;not_floss;junit4
299;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/runners/ParentRunner.java;true positive;none;not_floss;junit4
300;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/runners/ParentRunner.java;true positive;none;not_floss;junit4
301;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;ordering conflict;none;not_floss;junit4
302;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;change method declaration;floss;junit4
303;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
304;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;unhandled refactoring conflict;more than one type;floss;junit4
305;956f86fa4c406a923d5366b5906e3431e9d0717d;src/main/java/org/junit/experimental/ParallelComputer.java;formatting conflict;none;not_floss;junit4
306;0a6893304bec85084f963dfd40c1a830685b61a9;src/main/java/org/junit/experimental/interceptor/TestWatchman.java;unhandled refactoring conflict;change method declaration;not_floss;junit4
307;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
308;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;unhandled refactoring conflict;change method declaration;floss;junit4
309;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
310;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
311;4eec09ae1d6eb5cecfa82e222f0e7d085e96f0ba;src/main/java/org/junit/experimental/max/MaxHistory.java;formatting conflict;none;not_floss;junit4
